Address,Crawl Depth,Content,Status Code,Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,Meta Refresh 1,Canonical Link Element 1,Size,Word Count,Text Ratio,Inlinks,Unique Inlinks,% of Total,Outlinks,Unique Outlinks,External Outlinks,Unique External Outlinks,Hash,Response Time,Last Modified,Redirect URI,Redirect Type,URL Encoded Address
https://www.jhsph.edu/departments/international-health/news/excellent-course-ratings-2017-2018-first-term.html,1,text/html;charset=UTF-8,200,OK,Courses rated excellent first term 2017-2018- Department of International Health - Johns Hopkins Bloomberg School of Public Health,130,1058,Courses rated excellent first term 2017-2018 taught by International Health faculty,83,474,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,5 International Health Faculty Receive Excellent Course Ratings in First-Term,77,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/excellent-course-ratings-2017-2018-first-term.html,28521,552,14.317775,6,5,0.43,121,110,22,20,35b34bef43679709890cc11a60ae11ae,0.864,,,,https://www.jhsph.edu/departments/international-health/news/excellent-course-ratings-2017-2018-first-term.html
https://www.jhsph.edu/departments/international-health/news/excellent-course-ratings-2017-fourth-term.html,1,text/html;charset=UTF-8,200,OK,Courses rated “Excellent fourth term 2016-2017- Department of International Health - Johns Hopkins Bloomberg School of Public Health,132,1083,Courses rated “Excellent fourth term 2016-2017 at the Johns Hopkins Bloomberg School of Public Health,101,607,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,8 International Health Faculty Recognized for Excellence in Teaching 4th term ,78,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/excellent-course-ratings-2017-fourth-term.html,29240,568,14.442619,6,5,0.43,122,108,22,20,bd3c87af16217ecc043d64881f9a7a80,0.846,,,,https://www.jhsph.edu/departments/international-health/news/excellent-course-ratings-2017-fourth-term.html
https://www.jhsph.edu/departments/international-health/news/excellent-course-ratings-2017-second-term.html,1,text/html;charset=UTF-8,200,OK,Courses rated “Excellent second term 2016-2017- Department of International Health - Johns Hopkins Bloomberg School of Public Health,132,1095,Courses rated “Excellent second term 2016-2017,46,283,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,4 Second-Term International Health Courses Rated Excellent,58,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/excellent-course-ratings-2017-second-term.html,27920,526,13.918154,6,5,0.43,120,109,22,20,bd5033cf38a6dcc56f6025d8e4375de8,0.771,,,,https://www.jhsph.edu/departments/international-health/news/excellent-course-ratings-2017-second-term.html
https://www.jhsph.edu/departments/international-health/news/excellent-course-ratings-2017-summer-term.html,1,text/html;charset=UTF-8,200,OK,Courses rated “Excellent summer term 2016-2017- Department of International Health - Johns Hopkins Bloomberg School of Public Health,132,1102,Courses rated “Excellent summer term 2016-2017 at the Johns Hopkins Bloomberg School of Public Health,101,621,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,International Health Faculty Recognized for Excellence in Teaching Summer Term,78,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/excellent-course-ratings-2017-summer-term.html,26617,495,13.802955,6,5,0.43,119,108,22,20,3d04c2fa881aeedcb409c80ac096ba96,0.694,,,,https://www.jhsph.edu/departments/international-health/news/excellent-course-ratings-2017-summer-term.html
https://www.jhsph.edu/departments/international-health/news/excellent-course-ratings-2018-second-third-winter-terms.html,1,text/html;charset=UTF-8,200,OK,"Courses rated excellent for second, third and winter terms, 2017-2018 - Department of International Health - Johns Hopkins Bloomberg School of Public Health",156,1265,"Courses rated excellent for second, third and winter terms taught by International Health faculty",97,552,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,24 International Health Faculty Receive Excellent Course Ratings ,65,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/excellent-course-ratings-2018-second-third-winter-terms.html,36138,753,15.8880825,6,5,0.43,134,123,22,20,38163e808f1497fd730474272a44ae90,1.189,,,,https://www.jhsph.edu/departments/international-health/news/excellent-course-ratings-2018-second-third-winter-terms.html
https://www.jhsph.edu/departments/international-health/news/experts-weigh-in-on-the-health-effects-of-marijuana.html,1,text/html;charset=UTF-8,200,OK,Health effects of marijuana - Department of International Health - Johns Hopkins Bloomberg School of Public Health,114,922,"Experts weigh in on the health effects of marijuana, report by National Academies of Sciences, Engineering, and Medicine",120,707,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,Experts weigh in on the health effects of marijuana,51,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/experts-weigh-in-on-the-health-effects-of-marijuana.html,28715,768,19.267365,10,5,0.43,117,106,26,23,7ab67576b20c29e03ef73acc2bcdf0e2,0.709,,,,https://www.jhsph.edu/departments/international-health/news/experts-weigh-in-on-the-health-effects-of-marijuana.html
https://www.jhsph.edu/departments/international-health/news/global-connected-health-forum-2016.html,1,text/html;charset=UTF-8,200,OK,Connected Health Conference - 2016 Department of International Health - Johns Hopkins Bloomberg School of Public Health,119,995,International Health at the Connected Health Conference,55,326,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,International Health at the Connected Health Conference - 2016,62,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/global-connected-health-forum-2016.html,42401,1839,30.22586,6,5,0.43,116,105,44,42,d7e85a99a7c5ea006d0cbfe253eb7b11,0.737,,,,https://www.jhsph.edu/departments/international-health/news/global-connected-health-forum-2016.html
https://www.jhsph.edu/departments/international-health/news/global-health-day-2017.html,1,text/html;charset=utf-8,200,OK,"Global Health Day 2017 - Olusoji Adeyi, MD, MBA, DrPH, Future of Global Health Systems - Shaping the 21st Century - Department of International Health - Johns Hopkins Bloomberg School of Public Health",200,1650,"Olusoji Adeyi, MD, MBA, DrPH, is the Director of the Health, Nutrition and Population Global Practice at the World Bank Group",125,734,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,Global Health Day 2017,22,,0,The Future of Global Health Systems: Shaping the 21st Century,61,,0,,,https://www.jhsph.edu/departments/international-health/news/global-health-day-2017.html,27102,588,15.704584,10,5,0.43,117,106,26,23,d0a86e8c18f1f61b5d9253e62a899255,0.721,,,,https://www.jhsph.edu/departments/international-health/news/global-health-day-2017.html
https://www.jhsph.edu/departments/international-health/news/global-health-now-more-than-ever.html,1,text/html;charset=UTF-8,200,OK,Global Health: Now More Than Ever - Department of International Health - Johns Hopkins Bloomberg School of Public Health,120,997,Global Health: Now More Than Ever,33,208,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,Global Health: Now More Than Ever,33,,0,Message from Professor and Chair David Peters ,46,,0,,,https://www.jhsph.edu/departments/international-health/news/global-health-now-more-than-ever.html,27732,865,21.244495,10,5,0.43,116,105,22,20,2a04d99147790de586581a72533cc085,0.669,,,,https://www.jhsph.edu/departments/international-health/news/global-health-now-more-than-ever.html
https://www.jhsph.edu/departments/international-health/news/global-regional-and-national-causes-of-under-5-mortality.html,1,text/html;charset=UTF-8,200,OK,"Global, regional, and national causes of under-5 mortality - The Lancet - Department of International Health - Johns Hopkins Bloomberg School of Public Health",158,1270,"global, regional, and national causes of under-5 mortality - The Lancet -",73,412,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,Global Progress on Reducing Child Deaths Largely Due to Fewer of Main Infectious Diseases and Deaths during Birth,113,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/global-regional-and-national-causes-of-under-5-mortality.html,28736,831,20.66481,6,5,0.43,116,105,24,22,902fa6a4d5f53010b508f86d1d6460fc,0.623,,,,https://www.jhsph.edu/departments/international-health/news/global-regional-and-national-causes-of-under-5-mortality.html
https://www.jhsph.edu/departments/international-health/news/global-symposium-on-health-systems-research-2016.html,1,text/html;charset=UTF-8,200,OK,Global Symposium on Health Systems Research - 2016 Department of International Health - Johns Hopkins Bloomberg School of Public Health,135,1142,Global Symposium on Health Systems Research - 2016 Department of International Health - Johns Hopkins Bloomberg School of Public Health,135,830,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,International Health at the Global Symposium on Health Systems Research - 2016,78,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/global-symposium-on-health-systems-research-2016.html,42186,1345,22.875366,6,5,0.43,122,111,22,20,6355ee436091ed32e5234ed375f8271a,0.912,,,,https://www.jhsph.edu/departments/international-health/news/global-symposium-on-health-systems-research-2016.html
https://www.jhsph.edu/departments/international-health/news/graham-lecture.html,1,text/html;charset=utf-8,200,OK,"George G Graham Lecture | December 3, 2013 | Bruce Ames",55,490,A celebration of the 100th anniversary of the discovery of vitamins,67,385,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,7th Annual George G. Graham Lectureship,39,,0,"Keynote Speaker: Bruce Ames, PhD",32,,0,,,https://www.jhsph.edu/departments/international-health/news/graham-lecture.html,30377,734,17.282526,13,6,0.52,116,105,23,21,ff4482710e0a99c7a11af2e37fd755f2,0.738,,,,https://www.jhsph.edu/departments/international-health/news/graham-lecture.html
https://www.jhsph.edu/departments/international-health/news/haneefa-saleem-receives-gustav-martin-award-for-innovative-hiv-research.html,1,text/html;charset=UTF-8,200,OK,Haneefa Saleem Receives Gustav Martin Award for Innovative HIV Research - Department of International Health - Johns Hopkins Bloomberg School of Public Health,158,1324,Haneefa Saleem Receives Gustav Martin Award for Innovative HIV Research,71,448,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,International Health Faculty Receives Gustav Martin Award for Innovative HIV Research,85,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/haneefa-saleem-receives-gustav-martin-award-for-innovative-hiv-research.html,27755,729,18.776379,10,5,0.43,118,107,23,21,e3a8baf8708eacda6ac063182199a7e8,0.758,,,,https://www.jhsph.edu/departments/international-health/news/haneefa-saleem-receives-gustav-martin-award-for-innovative-hiv-research.html
https://www.jhsph.edu/departments/international-health/news/human-trafficking.html,1,text/html;charset=UTF-8,200,OK,Symposium on Human Trafficking | Anuradha Koirala | JHU-GmI|,60,519,"Anuradha Koirala Anuradha Koirala Champion of Human Rights and Global Health

With “State-of-the-Science” Briefings by:
Elizabeth Letourneau, Judith Bass, and Courtland Robinson",177,1063,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,Symposium on Human Trafficking,30,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/human-trafficking.html,28657,728,18.441177,6,5,0.43,121,108,25,22,eba95707338425476f9322ca4aff3754,0.994,,,,https://www.jhsph.edu/departments/international-health/news/human-trafficking.html
https://www.jhsph.edu/departments/international-health/news/ideas-incubator-grants-2017.html,1,text/html;charset=UTF-8,200,OK,2017 Ideas Incubator Grant Awards Announced- Department of International Health - Johns Hopkins Bloomberg School of Public Health,129,1083,Ideas Incubator Grant Awards were launched by International Health to promote innovative research and stimulate new pathways of sustainable inquiry.,148,876,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,2017 Ideas Incubator Grant Recipients Announced,47,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/ideas-incubator-grants-2017.html,26556,578,16.225988,6,5,0.43,117,106,22,20,e27edb536e5bf3baf25686d5463e2953,0.681,,,,https://www.jhsph.edu/departments/international-health/news/ideas-incubator-grants-2017.html
https://www.jhsph.edu/departments/international-health/news/ideas-incubator-grants.html,1,text/html;charset=UTF-8,200,OK,Ideas Incubator Grant Awards Announced- Department of International Health - Johns Hopkins Bloomberg School of Public Health,124,1038,Ideas Incubator Grant Awards Announced,38,242,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,Ideas Incubator Grant Recipients Announced,42,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/ideas-incubator-grants.html,25997,563,16.140202,7,6,0.52,116,105,22,20,5f65f7ec4d6d218058f6bda5089ddaa6,0.631,,,,https://www.jhsph.edu/departments/international-health/news/ideas-incubator-grants.html
https://www.jhsph.edu/departments/international-health/news/index.html,2,text/html;charset=UTF-8,200,OK,News - International Health - Departments - Johns Hopkins Bloomberg School of Public Health,91,753,"Department of International Health News.
The Globe newsletter.  Global health news from department faculty, students and staff.",127,746,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,News,4,,0,News Feed,9,,0,,,https://www.jhsph.edu/departments/international-health/news/index.html,246362,11918,31.846466,1,1,0.09,351,282,278,247,bd5d636ab2ffcf401b0163299581b86e,8.117,,,,https://www.jhsph.edu/departments/international-health/news/index.html
https://www.jhsph.edu/departments/international-health/news/international-health-from-global-to-local.html,1,text/html;charset=UTF-8,200,OK,"International Health - Work Anywhere, Study Anywhere - 2017 - Stories - News - Johns Hopkins Bloomberg School of Public Health",126,1046,Concerned about health inequity and social justice? The Department of International Health's mission to work with the world’s most vulnerable and disadvantaged people to improve their health and well-being has remained constant,227,1329,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,"International Health - Work Anywhere, Study Anywhere",52,,0,From Global to Local,20,,0,,,https://www.jhsph.edu/departments/international-health/news/international-health-from-global-to-local.html,35335,1040,19.90881,8,3,0.26,133,112,29,26,dea2ab38d99043b7c93154e0353e9970,1.361,,,,https://www.jhsph.edu/departments/international-health/news/international-health-from-global-to-local.html
https://www.jhsph.edu/departments/international-health/news/International-Institute-for-Primary-Health-Care-Ethiopia-2018.html,1,text/html;charset=utf-8,200,OK,Declaration of Alma-Ata 40th Anniversary Event - International Institute for Primary Health Care – Ethiopia - Department of International Health - Johns Hopkins Bloomberg School of Public Health,194,1550,Formation of the International Institute for Primary Health Care – Ethiopia,75,423,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,International Institute for Primary Health Care – Ethiopia,58,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/International-Institute-for-Primary-Health-Care-Ethiopia-2018.html,26534,508,14.417201,6,5,0.43,116,105,22,20,8b022288fa6d9a9b8160405ba8bda57b,0.663,,,,https://www.jhsph.edu/departments/international-health/news/International-Institute-for-Primary-Health-Care-Ethiopia-2018.html
https://www.jhsph.edu/departments/international-health/news/International-Institute-for-Primary-Health-Care-Ethiopia.html,1,text/html;charset=utf-8,200,OK,Formation of the International Institute for Primary Health Care – Ethiopia - Department of International Health - Johns Hopkins Bloomberg School of Public Health,162,1289,Formation of the International Institute for Primary Health Care – Ethiopia,75,423,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,Formation of the International Institute for Primary Health Care – Ethiopia,75,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/International-Institute-for-Primary-Health-Care-Ethiopia.html,26292,522,14.846547,6,5,0.43,116,105,22,20,37aa8173accb914cd75f976909124cba,0.621,,,,https://www.jhsph.edu/departments/international-health/news/International-Institute-for-Primary-Health-Care-Ethiopia.html
https://www.jhsph.edu/departments/international-health/news/Jessica-Rothstein-maps-mHealth-Assessment-and-Planning-for-Scale.html,1,text/html;charset=UTF-8,200,OK,International Center for Maternal & Newborn Health Symposium,60,509,mHealth Assessment and Planning for Scale (MAPS) Toolkit Launch,63,399,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,PhD Student Jessica Rothstein Helps Build mHealth Toolkit,57,,0,mHealth Assessment and Planning for Scale (MAPS) Launch,55,,0,,,https://www.jhsph.edu/departments/international-health/news/Jessica-Rothstein-maps-mHealth-Assessment-and-Planning-for-Scale.html,26858,572,15.745568,6,5,0.43,117,106,28,24,3ce0f0805a90b46382682f53b22c262a,0.77,,,,https://www.jhsph.edu/departments/international-health/news/Jessica-Rothstein-maps-mHealth-Assessment-and-Planning-for-Scale.html
https://www.jhsph.edu/departments/international-health/news/JHU-mhealth-team-wins-Discovery-Award-to-help-fathers-become-better-parents.html,1,text/html;charset=UTF-8,200,OK,JHU Mhealth team wins Discovery Award to help fathers become better parents- Department of International Health - Johns Hopkins Bloomberg School of Public Health,161,1337,JHU Mhealth team wins Discovery Award to help fathers become better parents,75,461,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,JHU mHealth team wins Discovery Award to help fathers become better parents,75,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/JHU-mhealth-team-wins-Discovery-Award-to-help-fathers-become-better-parents.html,29291,800,19.434292,10,5,0.43,119,108,34,31,3820a0189479a0cb9d25304167f063b3,0.679,,,,https://www.jhsph.edu/departments/international-health/news/JHU-mhealth-team-wins-Discovery-Award-to-help-fathers-become-better-parents.html
https://www.jhsph.edu/departments/international-health/news/joanne-katz-awarded-the-ernest-lyman-stebbins-medal.html,1,text/html;charset=UTF-8,200,OK,Professor Joanne Katz Awarded the Ernest Lyman Stebbins Medal | International Health | Johns Hopkins Bloomberg School of Public Health,134,1120,For her extraordinary contributions to the educational programs of the Johns Hopkins Bloomberg School of Public Health Professor Joanne Katz was awarded the Ernest Lyman Stebbins Medal.,185,1117,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,Professor Joanne Katz Awarded the Ernest Lyman Stebbins Medal by Johns Hopkins Bloomberg School of Public Health,112,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/joanne-katz-awarded-the-ernest-lyman-stebbins-medal.html,30344,937,21.635092,6,5,0.43,122,110,24,22,2e1608b81c7a6de6ebcf297a0a1bee01,0.819,,,,https://www.jhsph.edu/departments/international-health/news/joanne-katz-awarded-the-ernest-lyman-stebbins-medal.html
https://www.jhsph.edu/departments/international-health/news/johns-hopkins-center-for-humanitarian-health-named-pan-american-health-organization-world-health-organization-collaborating-center.html,1,text/html;charset=UTF-8,200,OK,Johns Hopkins Center for Humanitarian Health Named Pan American Health Organization / World Health Organization Collaborating Center | International Health | Johns Hopkins Bloomberg School of Public Health,205,1700,Johns Hopkins Center for Humanitarian Health Named Pan American Health Organization / World Health Organization Collaborating Center,132,801,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, International health, global health, phd, doctorate, masters, master's, mhs, mph",640,Johns Hopkins Center for Humanitarian Health Named Pan American Health Organization / World Health Organization Collaborating Center,132,,0,,0,,0,,,https://www.jhsph.edu/departments/international-health/news/johns-hopkins-center-for-humanitarian-health-named-pan-american-health-organization-world-health-organization-collaborating-center.html,29247,800,20.09031,6,5,0.43,119,106,28,26,6b39c59c2f8539f6658a34c216719634,0.724,,,,https://www.jhsph.edu/departments/international-health/news/johns-hopkins-center-for-humanitarian-health-named-pan-american-health-organization-world-health-organization-collaborating-center.html
